,Name,Type,Consistent,Bright,Evolves,Dynamic,Consistency,Brightness,Evolution,Dynamics,OscillatorWaveShape,OscillatorOct,OscillatorSemi,OscillatorDetune,FilterCutoffFrequency,FilterLFOCutoffMod,FilterEnvCutoffMod,LFOSpeed,LFOFadeIn,OscillatorWaveShape2,OscillatorOct2,OscillatorSemi2,OscillatorDetune2,AttackTime,DecayTime,SustainLevel,SustainTime,ReleaseTime,AttackTime2,DecayTime2,SustainLevel2,SustainTime2,ReleaseTime2,VibratoSpeed,VibratoAmount,KeyboardUnison,KeyboardUnisonToggle,KeyboardDetune
25,"15_03_Bass_35_[2, 2, 1]",Bass,True,False,False,False,1.0,0.1,0.0,0.2,0,-3,0,2.5546875,2.3571428657,0.0,2.5913467407,2.5,0,0,-3,0,2.4444444478,2.5272727013000003,0.5819160938,3.0,3,0.3636363745,2.5272122622,2.5818181634,1.0,3,2.3635164797,0.5,2.0,0,False,0.0
26,"15_03_Bass_35_[2, 2, 2]",Bass,True,False,False,False,1.0,0.1,0.0,0.2,0,-3,0,2.5546875,2.3571428657,2.0,2.5913467407,2.5,0,0,-3,0,2.4444444478,2.5272727013000003,2.5819160938,3.0,3,2.3636363745,2.5272122622,2.5818181634,3.0,3,2.3635164797,2.5,2.0,0,False,2.0
27,"15_03_Bass_36_[0, 0, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,-0.5408248305000001,-0.7734375,-1.0,-0.5430703460999999,-0.5,0,0,-3,0,-0.45917516950000004,-0.47272729869999996,-0.4180839062,0.0,0,-0.6051930784999999,-0.47278773780000005,-0.41818183659999997,0.0,0,-0.6051930784999999,-0.5,-1.0,0,False,-1.0
28,"15_03_Bass_36_[0, 0, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,-0.5408248305000001,-0.7734375,0.0,-0.5430703460999999,-0.5,0,0,-3,0,-0.45917516950000004,-0.47272729869999996,0.5819160938,0.0,0,0.3948069215,-0.47278773780000005,-0.41818183659999997,1.0,0,-0.6051930784999999,0.5,-1.0,0,False,0.0
29,"15_03_Bass_36_[0, 0, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,-0.5408248305000001,-0.7734375,2.0,-0.5430703460999999,-0.5,0,0,-3,0,-0.45917516950000004,-0.47272729869999996,2.5819160938,0.0,0,2.3948069215,-0.47278773780000005,-0.41818183659999997,3.0,0,-0.6051930784999999,2.5,-1.0,0,False,2.0
30,"15_03_Bass_36_[0, 1, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,-0.5408248305000001,0.2265625,-1.0,-0.5430703460999999,0.5,0,0,-3,0,-0.45917516950000004,0.5272727013,-0.4180839062,0.0,1,-0.6051930784999999,-0.47278773780000005,0.5818181634,0.0,0,0.3948069215,-0.5,-1.0,0,False,-1.0
31,"15_03_Bass_36_[0, 1, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,-0.5408248305000001,0.2265625,0.0,-0.5430703460999999,0.5,0,0,-3,0,-0.45917516950000004,0.5272727013,0.5819160938,0.0,1,0.3948069215,-0.47278773780000005,0.5818181634,1.0,0,0.3948069215,0.5,-1.0,0,False,0.0
32,"15_03_Bass_36_[0, 1, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,-0.5408248305000001,0.2265625,2.0,-0.5430703460999999,0.5,0,0,-3,0,-0.45917516950000004,0.5272727013,2.5819160938,0.0,1,2.3948069215,-0.47278773780000005,0.5818181634,3.0,0,0.3948069215,2.5,-1.0,0,False,2.0
33,"15_03_Bass_36_[0, 2, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,-0.5408248305000001,2.2265625,-1.0,-0.5430703460999999,2.5,0,0,-3,0,-0.45917516950000004,2.5272727013000003,-0.4180839062,0.0,3,-0.6051930784999999,-0.47278773780000005,2.5818181634,0.0,0,2.3948069215,-0.5,-1.0,0,False,-1.0
34,"15_03_Bass_36_[0, 2, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,-0.5408248305000001,2.2265625,0.0,-0.5430703460999999,2.5,0,0,-3,0,-0.45917516950000004,2.5272727013000003,0.5819160938,0.0,3,0.3948069215,-0.47278773780000005,2.5818181634,1.0,0,2.3948069215,0.5,-1.0,0,False,0.0
35,"15_03_Bass_36_[0, 2, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,-0.5408248305000001,2.2265625,2.0,-0.5430703460999999,2.5,0,0,-3,0,-0.45917516950000004,2.5272727013000003,2.5819160938,0.0,3,2.3948069215,-0.47278773780000005,2.5818181634,3.0,0,2.3948069215,2.5,-1.0,0,False,2.0
36,"15_03_Bass_36_[1, 0, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,0.4591751695,-0.7734375,-1.0,0.4569296539,-0.5,0,0,-3,0,0.5408248305,-0.47272729869999996,-0.4180839062,1.0,0,-0.6051930784999999,0.5272122622,-0.41818183659999997,0.0,1,-0.6051930784999999,-0.5,0.0,0,False,-1.0
37,"15_03_Bass_36_[1, 0, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,0.4591751695,-0.7734375,0.0,0.4569296539,-0.5,0,0,-3,0,0.5408248305,-0.47272729869999996,0.5819160938,1.0,0,0.3948069215,0.5272122622,-0.41818183659999997,1.0,1,-0.6051930784999999,0.5,0.0,0,False,0.0
38,"15_03_Bass_36_[1, 0, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,0.4591751695,-0.7734375,2.0,0.4569296539,-0.5,0,0,-3,0,0.5408248305,-0.47272729869999996,2.5819160938,1.0,0,2.3948069215,0.5272122622,-0.41818183659999997,3.0,1,-0.6051930784999999,2.5,0.0,0,False,2.0
39,"15_03_Bass_36_[1, 1, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,0.4591751695,0.2265625,-1.0,0.4569296539,0.5,0,0,-3,0,0.5408248305,0.5272727013,-0.4180839062,1.0,1,-0.6051930784999999,0.5272122622,0.5818181634,0.0,1,0.3948069215,-0.5,0.0,0,False,-1.0
40,"15_03_Bass_36_[1, 1, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,0.4591751695,0.2265625,0.0,0.4569296539,0.5,0,0,-3,0,0.5408248305,0.5272727013,0.5819160938,1.0,1,0.3948069215,0.5272122622,0.5818181634,1.0,1,0.3948069215,0.5,0.0,0,False,0.0
41,"15_03_Bass_36_[1, 1, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,0.4591751695,0.2265625,2.0,0.4569296539,0.5,0,0,-3,0,0.5408248305,0.5272727013,2.5819160938,1.0,1,2.3948069215,0.5272122622,0.5818181634,3.0,1,0.3948069215,2.5,0.0,0,False,2.0
42,"15_03_Bass_36_[1, 2, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,0.4591751695,2.2265625,-1.0,0.4569296539,2.5,0,0,-3,0,0.5408248305,2.5272727013000003,-0.4180839062,1.0,3,-0.6051930784999999,0.5272122622,2.5818181634,0.0,1,2.3948069215,-0.5,0.0,0,False,-1.0
43,"15_03_Bass_36_[1, 2, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,0.4591751695,2.2265625,0.0,0.4569296539,2.5,0,0,-3,0,0.5408248305,2.5272727013000003,0.5819160938,1.0,3,0.3948069215,0.5272122622,2.5818181634,1.0,1,2.3948069215,0.5,0.0,0,False,0.0
44,"15_03_Bass_36_[1, 2, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,0.4591751695,2.2265625,2.0,0.4569296539,2.5,0,0,-3,0,0.5408248305,2.5272727013000003,2.5819160938,1.0,3,2.3948069215,0.5272122622,2.5818181634,3.0,1,2.3948069215,2.5,0.0,0,False,2.0
45,"15_03_Bass_36_[2, 0, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,2.4591751695,-0.7734375,-1.0,2.4569296539,-0.5,0,0,-3,0,2.5408248305,-0.47272729869999996,-0.4180839062,3.0,0,-0.6051930784999999,2.5272122622,-0.41818183659999997,0.0,3,-0.6051930784999999,-0.5,2.0,0,False,-1.0
46,"15_03_Bass_36_[2, 0, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,2.4591751695,-0.7734375,0.0,2.4569296539,-0.5,0,0,-3,0,2.5408248305,-0.47272729869999996,0.5819160938,3.0,0,0.3948069215,2.5272122622,-0.41818183659999997,1.0,3,-0.6051930784999999,0.5,2.0,0,False,0.0
47,"15_03_Bass_36_[2, 0, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,2.4591751695,-0.7734375,2.0,2.4569296539,-0.5,0,0,-3,0,2.5408248305,-0.47272729869999996,2.5819160938,3.0,0,2.3948069215,2.5272122622,-0.41818183659999997,3.0,3,-0.6051930784999999,2.5,2.0,0,False,2.0
48,"15_03_Bass_36_[2, 1, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,2.4591751695,0.2265625,-1.0,2.4569296539,0.5,0,0,-3,0,2.5408248305,0.5272727013,-0.4180839062,3.0,1,-0.6051930784999999,2.5272122622,0.5818181634,0.0,3,0.3948069215,-0.5,2.0,0,False,-1.0
49,"15_03_Bass_36_[2, 1, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,2.4591751695,0.2265625,0.0,2.4569296539,0.5,0,0,-3,0,2.5408248305,0.5272727013,0.5819160938,3.0,1,0.3948069215,2.5272122622,0.5818181634,1.0,3,0.3948069215,0.5,2.0,0,False,0.0
50,"15_03_Bass_36_[2, 1, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,2.4591751695,0.2265625,2.0,2.4569296539,0.5,0,0,-3,0,2.5408248305,0.5272727013,2.5819160938,3.0,1,2.3948069215,2.5272122622,0.5818181634,3.0,3,0.3948069215,2.5,2.0,0,False,2.0
51,"15_03_Bass_36_[2, 2, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,2.4591751695,2.2265625,-1.0,2.4569296539,2.5,0,0,-3,0,2.5408248305,2.5272727013000003,-0.4180839062,3.0,3,-0.6051930784999999,2.5272122622,2.5818181634,0.0,3,2.3948069215,-0.5,2.0,0,False,-1.0
52,"15_03_Bass_36_[2, 2, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,2.4591751695,2.2265625,0.0,2.4569296539,2.5,0,0,-3,0,2.5408248305,2.5272727013000003,0.5819160938,3.0,3,0.3948069215,2.5272122622,2.5818181634,1.0,3,2.3948069215,0.5,2.0,0,False,0.0
53,"15_03_Bass_36_[2, 2, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.2,0,-3,0,2.4591751695,2.2265625,2.0,2.4569296539,2.5,0,0,-3,0,2.5408248305,2.5272727013000003,2.5819160938,3.0,3,2.3948069215,2.5272122622,2.5818181634,3.0,3,2.3948069215,2.5,2.0,0,False,2.0
54,"15_03_Bass_37_[0, 0, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,-0.5,-0.7734375,-1.0,-0.9375,-0.5,0,0,-3,0,-0.5,-0.7455028593999999,-0.5398177207,0.0,0,-0.6363636255,-0.7454545498,-0.5398177207,0.0,0,-0.6364835203,-0.5,-1.0,0,False,-1.0
55,"15_03_Bass_37_[0, 0, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,-0.5,-0.7734375,0.0,-0.9375,-0.5,0,0,-3,0,-0.5,-0.7455028593999999,0.4601822793,0.0,0,0.3636363745,-0.7454545498,-0.5398177207,1.0,0,-0.6364835203,0.5,-1.0,0,False,0.0
56,"15_03_Bass_37_[0, 0, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,-0.5,-0.7734375,2.0,-0.9375,-0.5,0,0,-3,0,-0.5,-0.7455028593999999,2.4601822793,0.0,0,2.3636363745,-0.7454545498,-0.5398177207,3.0,0,-0.6364835203,2.5,-1.0,0,False,2.0
57,"15_03_Bass_37_[0, 1, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,-0.5,0.2265625,-1.0,-0.9375,0.5,0,0,-3,0,-0.5,0.2544971406,-0.5398177207,0.0,1,-0.6363636255,-0.7454545498,0.4601822793,0.0,0,0.3635164797,-0.5,-1.0,0,False,-1.0
58,"15_03_Bass_37_[0, 1, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,-0.5,0.2265625,0.0,-0.9375,0.5,0,0,-3,0,-0.5,0.2544971406,0.4601822793,0.0,1,0.3636363745,-0.7454545498,0.4601822793,1.0,0,0.3635164797,0.5,-1.0,0,False,0.0
59,"15_03_Bass_37_[0, 1, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,-0.5,0.2265625,2.0,-0.9375,0.5,0,0,-3,0,-0.5,0.2544971406,2.4601822793,0.0,1,2.3636363745,-0.7454545498,0.4601822793,3.0,0,0.3635164797,2.5,-1.0,0,False,2.0
60,"15_03_Bass_37_[0, 2, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,-0.5,2.2265625,-1.0,-0.9375,2.5,0,0,-3,0,-0.5,2.2544971406,-0.5398177207,0.0,3,-0.6363636255,-0.7454545498,2.4601822793,0.0,0,2.3635164797,-0.5,-1.0,0,False,-1.0
61,"15_03_Bass_37_[0, 2, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,-0.5,2.2265625,0.0,-0.9375,2.5,0,0,-3,0,-0.5,2.2544971406,0.4601822793,0.0,3,0.3636363745,-0.7454545498,2.4601822793,1.0,0,2.3635164797,0.5,-1.0,0,False,0.0
62,"15_03_Bass_37_[0, 2, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,-0.5,2.2265625,2.0,-0.9375,2.5,0,0,-3,0,-0.5,2.2544971406,2.4601822793,0.0,3,2.3636363745,-0.7454545498,2.4601822793,3.0,0,2.3635164797,2.5,-1.0,0,False,2.0
63,"15_03_Bass_37_[1, 0, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,0.5,-0.7734375,-1.0,0.0625,-0.5,0,0,-3,0,0.5,-0.7455028593999999,-0.5398177207,1.0,0,-0.6363636255,0.2545454502,-0.5398177207,0.0,1,-0.6364835203,-0.5,0.0,0,False,-1.0
64,"15_03_Bass_37_[1, 0, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,0.5,-0.7734375,0.0,0.0625,-0.5,0,0,-3,0,0.5,-0.7455028593999999,0.4601822793,1.0,0,0.3636363745,0.2545454502,-0.5398177207,1.0,1,-0.6364835203,0.5,0.0,0,False,0.0
65,"15_03_Bass_37_[1, 0, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,0.5,-0.7734375,2.0,0.0625,-0.5,0,0,-3,0,0.5,-0.7455028593999999,2.4601822793,1.0,0,2.3636363745,0.2545454502,-0.5398177207,3.0,1,-0.6364835203,2.5,0.0,0,False,2.0
66,"15_03_Bass_37_[1, 1, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,0.5,0.2265625,-1.0,0.0625,0.5,0,0,-3,0,0.5,0.2544971406,-0.5398177207,1.0,1,-0.6363636255,0.2545454502,0.4601822793,0.0,1,0.3635164797,-0.5,0.0,0,False,-1.0
67,"15_03_Bass_37_[1, 1, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,0.5,0.2265625,0.0,0.0625,0.5,0,0,-3,0,0.5,0.2544971406,0.4601822793,1.0,1,0.3636363745,0.2545454502,0.4601822793,1.0,1,0.3635164797,0.5,0.0,0,False,0.0
68,"15_03_Bass_37_[1, 1, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,0.5,0.2265625,2.0,0.0625,0.5,0,0,-3,0,0.5,0.2544971406,2.4601822793,1.0,1,2.3636363745,0.2545454502,0.4601822793,3.0,1,0.3635164797,2.5,0.0,0,False,2.0
69,"15_03_Bass_37_[1, 2, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,0.5,2.2265625,-1.0,0.0625,2.5,0,0,-3,0,0.5,2.2544971406,-0.5398177207,1.0,3,-0.6363636255,0.2545454502,2.4601822793,0.0,1,2.3635164797,-0.5,0.0,0,False,-1.0
70,"15_03_Bass_37_[1, 2, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,0.5,2.2265625,0.0,0.0625,2.5,0,0,-3,0,0.5,2.2544971406,0.4601822793,1.0,3,0.3636363745,0.2545454502,2.4601822793,1.0,1,2.3635164797,0.5,0.0,0,False,0.0
71,"15_03_Bass_37_[1, 2, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,0.5,2.2265625,2.0,0.0625,2.5,0,0,-3,0,0.5,2.2544971406,2.4601822793,1.0,3,2.3636363745,0.2545454502,2.4601822793,3.0,1,2.3635164797,2.5,0.0,0,False,2.0
72,"15_03_Bass_37_[2, 0, 0]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,2.5,-0.7734375,-1.0,2.0625,-0.5,0,0,-3,0,2.5,-0.7455028593999999,-0.5398177207,3.0,0,-0.6363636255,2.2545454502,-0.5398177207,0.0,3,-0.6364835203,-0.5,2.0,0,False,-1.0
73,"15_03_Bass_37_[2, 0, 1]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,2.5,-0.7734375,0.0,2.0625,-0.5,0,0,-3,0,2.5,-0.7455028593999999,0.4601822793,3.0,0,0.3636363745,2.2545454502,-0.5398177207,1.0,3,-0.6364835203,0.5,2.0,0,False,0.0
74,"15_03_Bass_37_[2, 0, 2]",Bass,True,False,False,False,1.0,0.0,0.0,0.1,0,-3,0,2.5,-0.7734375,2.0,2.0625,-0.5,0,0,-3,0,2.5,-0.7455028593999999,2.4601822793,3.0,0,2.3636363745,2.2545454502,-0.5398177207,3.0,3,-0.6364835203,2.5,2.0,0,False,2.0
