,Name,Type,Consistent,Bright,Evolves,Dynamic,Consistency,Brightness,Evolution,Dynamics,OscillatorWaveShape,OscillatorOct,OscillatorSemi,OscillatorDetune,FilterCutoffFrequency,FilterLFOCutoffMod,FilterEnvCutoffMod,LFOSpeed,LFOFadeIn,OscillatorWaveShape2,OscillatorOct2,OscillatorSemi2,OscillatorDetune2,AttackTime,DecayTime,SustainLevel,SustainTime,ReleaseTime,AttackTime2,DecayTime2,SustainLevel2,SustainTime2,ReleaseTime2,VibratoSpeed,VibratoAmount,KeyboardUnison,KeyboardUnisonToggle,KeyboardDetune
10,"17_05_808_32_[1, 0, 1]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.3615562618,0.7337164583251367,0.0,0.6607554555,-0.059866114761325646,0,0,-2,0,0.6384437084,-0.02637347609620769,0.6328125,0.8185710907,0.9163851251822206,0.7638876438,0.0,0.4364245893227503,0.5090909004,1.0,0.28098840162128597,0.2900240421,0.3700000048,0,True,0.1639999896
11,"17_05_808_32_[1, 0, 2]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.3615562618,0.7272984426306074,0.014537540702774904,0.6607554555,-0.038903671404927176,0,0,-2,0,0.6384437084,-0.06146344227726033,0.6852673159512708,0.8185710907,0.9311105632286667,0.840603416126139,0.0,0.39049885509449545,0.5478509735093318,1.0,0.2997497342014059,0.3421208052717883,0.3700000048,0,True,0.17935657406148142
12,"17_05_808_32_[1, 1, 0]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.3615562618,0.7505584955,-0.07113800717751362,0.6607554555,0.0,0,0,-2,0,0.6384437084,0.0,0.5826287164095157,0.8185710907,1.0,0.7525513378428454,0.0,0.4727272689,0.44451622559986353,1.0,0.3270148933,0.25509645534007686,0.3700000048,0,True,0.10987259528358631
13,"17_05_808_32_[1, 1, 1]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.3615562618,0.7505584955,0.0,0.6607554555,0.0,0,0,-2,0,0.6384437084,0.0,0.6328125,0.8185710907,1.0,0.7638876438,0.0,0.4727272689,0.5090909004,1.0,0.3270148933,0.2900240421,0.3700000048,0,True,0.1639999896
14,"17_05_808_32_[1, 1, 2]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.3615562618,0.7505584955,0.006553221978445919,0.6607554555,0.0,0,0,-2,0,0.6384437084,0.0,0.6949870785152634,0.8185710907,1.0,0.7857517458602072,0.0,0.4727272689,0.587543405339039,1.0,0.3270148933,0.37558101707568964,0.3700000048,0,True,0.2404240145835676
15,"17_05_808_32_[1, 2, 0]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.3615562618,0.802483786354878,-0.08379084972923327,0.6607554555,0.026879265871027073,0,0,-2,0,0.6384437084,0.025825644299259175,0.5604120439283433,0.8185710907,1.0024809625293511,0.6957970708569206,0.0,0.5575741186951099,0.4982135052857402,1.0,0.38334895967296173,0.2445781348575612,0.3700000048,0,True,0.07690869511432567
16,"17_05_808_32_[1, 2, 1]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.3615562618,0.8399800325326395,0.0,0.6607554555,0.07145782035488184,0,0,-2,0,0.6384437084,0.0799457362289961,0.6328125,0.8185710907,1.0041877932243861,0.7638876438,0.0,0.5222799200121115,0.5090909004,1.0,0.3558624873256072,0.2900240421,0.3700000048,0,True,0.1639999896
17,"17_05_808_32_[1, 2, 2]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.3615562618,0.7711794421250375,0.030100181013822988,0.6607554555,0.06821070737067315,0,0,-2,0,0.6384437084,0.0768934574948785,0.6663296688186707,0.8185710907,1.0477500908543336,0.838435311640262,0.0,0.5009219658448442,0.5896575269879849,1.0,0.39504932317560815,0.315519435348918,0.3700000048,0,True,0.176486309442551
18,"17_05_808_32_[2, 0, 0]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.4403192950618674,0.7135689387396286,-0.0005532272251257309,0.707541640098502,-0.04193583168496315,0,0,-2,0,0.691163684201667,-0.00606396214915403,0.6159496330340039,0.8617068409412321,0.9100490358230292,0.6797798331419144,0.08404892594030806,0.4533107525865198,0.48462595687664994,1.0441769294393173,0.2946288263878235,0.2649204512052642,0.4556814763464122,0,True,0.1055980625257952
19,"17_05_808_32_[2, 0, 1]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.43956910604532706,0.7182563749994859,0.0,0.6642030588534745,-0.04117502254652588,0,0,-2,0,0.6713171739397471,-0.0052773331890309735,0.6328125,0.8904376358702161,0.9660935826318843,0.7638876438,0.010193246854716698,0.4495497394243049,0.5090909004,1.0852178819047726,0.2895746619094471,0.2900240421,0.4388486105719201,0,True,0.1639999896
20,"17_05_808_32_[2, 0, 2]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.4236857201732216,0.7345905068754638,0.06600848528461946,0.6910423205636689,-0.08416947146738518,0,0,-2,0,0.7151988375994424,-0.017494357465538936,0.6565501464715244,0.8430992105045273,0.9785242913171966,0.8094402451662474,0.05249282395956879,0.41357614509225654,0.5823534054879393,1.0863981765903465,0.28563085002366956,0.3249784027438255,0.40843059654040553,0,True,0.18103800239766524
21,"17_05_808_32_[2, 1, 0]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.4175541544211296,0.7505584955,-0.04921135389062773,0.697599942830966,0.0,0,0,-2,0,0.6595984260836733,0.0,0.5615697370190077,0.8907658799718914,1.0,0.7481171535240798,0.0029803903044979094,0.4727272689,0.4967322237963961,1.0645147425933343,0.3270148933,0.2649240311747683,0.42327571227858013,0,True,0.08712995688997018
22,"17_05_808_32_[2, 1, 1]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.3919077999620513,0.7505584955,0.0,0.7355481698117247,0.0,0,0,-2,0,0.7024929082827022,0.0,0.6328125,0.8308919585872496,1.0,0.7638876438,0.0010837472074895227,0.4727272689,0.5090909004,1.0359257166398756,0.3270148933,0.2900240421,0.42590479559958627,0,True,0.1639999896
23,"17_05_808_32_[2, 1, 2]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.3633162646263158,0.7505584955,0.004358966992352414,0.68561941156849,0.0,0,0,-2,0,0.7127946687245796,0.0,0.6673924448175028,0.9017316611350517,1.0,0.84922655028119,0.001253010920031984,0.4727272689,0.5737016535506695,1.0702995489590386,0.3270148933,0.33781286315722325,0.4072291678957019,0,True,0.18284123467887306
24,"17_05_808_32_[2, 2, 0]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.406492124379944,0.8224757508347951,-0.04422874285405173,0.7261062138768228,0.046047022372311494,0,0,-2,0,0.6468594253175537,0.015597185838867515,0.5659313830381615,0.8473530048792077,1.0315919568098573,0.7458453092520362,0.011990509755177431,0.5526928504764694,0.4663071653518536,1.0880676265477247,0.38875699624383947,0.2898898433386901,0.4006748737764152,0,True,0.0956861615730615
25,"17_05_808_32_[2, 2, 1]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.42936989959428973,0.7857222113335152,0.0,0.7152014648955953,0.06064205705322001,0,0,-2,0,0.6860267410745069,0.05797601749279053,0.6328125,0.9049343979930756,1.079776492326005,0.7638876438,0.02009872336602347,0.5081020935053806,0.5090909004,1.0453624061688063,0.37979313689733746,0.2900240421,0.3818404261702523,0,True,0.1639999896
26,"17_05_808_32_[2, 2, 2]",808,True,True,False,False,0.6,0.6,0.0,1.0,0,-3,0,0.38248055377255696,0.8238168774487111,0.018782657116701584,0.6834417177597223,0.02532490888030553,0,0,-2,0,0.6708556428255498,0.05942973301599611,0.661668359646245,0.8722371440647074,1.0809447972288935,0.8022803174427856,0.03752769122855809,0.5613870232222662,0.5878621936468121,1.06326891940662,0.3778102554524462,0.34935473344391627,0.4517374062345111,0,True,0.1712164671114384
27,"17_05_Pluck_36_[0, 0, 0]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3421887089539951,0.9249038580290603,0.9212583702669308,0.5875734363420609,0.6874964817384582,0,0,2,0,0.5884794299247165,-0.0015315882505024668,0.47272498525556483,0.3460622380436259,0.9447575550211057,0.6190455920372024,-0.05049847458387626,0.42131741859404376,0.3479477675546219,0.9751044928932137,0.5617149880186992,0.11433695410994017,0.20067021720757516,0,True,0.10364941796876898
28,"17_05_Pluck_36_[0, 0, 1]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3197333139054626,0.9139708729953683,0.9482678175,0.5638182927929931,0.6775393961626467,0,0,2,0,0.5677959861570564,-0.0850172696622871,0.5091430545,0.3242482039281275,0.9100237277410803,0.6400341392,-0.057591048828321015,0.5004031036466235,0.3770309985,0.9908251040575567,0.61999619248501,0.1577323675,0.2091303850771417,0,True,0.1379999965
29,"17_05_Pluck_36_[0, 0, 2]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3395515250835869,0.8730678661974821,1.0103230721944847,0.5534902060142562,0.6866312931226461,0,0,2,0,0.5237147896828471,-0.08335100211972903,0.5293325868297921,0.3231337721587123,0.9543889583555525,0.6481338292799234,-0.015883428664536264,0.495596913800532,0.4405310595771317,0.9961740954109929,0.5884897954204125,0.24077054539136716,0.23845366433139414,0,True,0.19715378430556457
30,"17_05_Pluck_36_[0, 1, 0]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3624883030190387,0.951325357,0.9267085343118006,0.5904631593503671,0.764888525,0,0,2,0,0.5853383868454213,0.0,0.49929219192957763,0.34177970019209625,1.0,0.6275398004367656,-0.08772510551651581,0.5091430545,0.3622029644319442,0.9812081170251715,0.6400341392,0.09349532880576586,0.21614581080092357,0,True,0.07353561287627602
31,"17_05_Pluck_36_[0, 1, 1]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.35633857874191127,0.951325357,0.9482678175,0.5491342565578773,0.764888525,0,0,2,0,0.5183364822012814,0.0,0.5091430545,0.31678378601613827,1.0,0.6400341392,-0.025038892080621194,0.5091430545,0.3770309985,0.969921809826495,0.6400341392,0.1577323675,0.2104669358934829,0,True,0.1379999965
32,"17_05_Pluck_36_[0, 1, 2]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.36716783777160555,0.951325357,1.0237509369972517,0.6335328275101981,0.764888525,0,0,2,0,0.5497046594421106,0.0,0.5566437161354028,0.3600676871577659,1.0,0.6687856605869342,-0.015817851131720725,0.5091430545,0.4161460767837465,0.9746705441525614,0.6400341392,0.2302127228230848,0.15170208044436517,0,True,0.17637659873949202
33,"17_05_Pluck_36_[0, 2, 0]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3862964153107089,1.0302557632831735,0.8833026609691544,0.5701275810889963,0.8545541970925068,0,0,2,0,0.5883051252967655,0.016678472325692376,0.41991987672542996,0.35097449286776244,1.011272770499152,0.5771601303995157,-0.07988933891211034,0.5416293093562394,0.36605028393909095,0.9137568603577935,0.6709080616175541,0.15043300636452156,0.20143366157584733,0,True,0.07656925822260656
34,"17_05_Pluck_36_[0, 2, 1]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.34594453976930545,0.9588315095361811,0.9482678175,0.6117206599194392,0.8404966139309277,0,0,2,0,0.5476531623997385,0.06363351309085302,0.5091430545,0.29701860338543684,1.0251917016585999,0.6400341392,-0.08909474010505454,0.5476428159343948,0.3770309985,0.9946538441344949,0.6902293661103375,0.1577323675,0.1785461858782495,0,True,0.1379999965
35,"17_05_Pluck_36_[0, 2, 2]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3187230900459457,1.0321547490340548,0.9579710260463157,0.6315853787388893,0.7893519550446586,0,0,2,0,0.5188994070831511,0.06801296511977,0.5543017677917198,0.3236010263771287,1.07702875415028,0.6893219341590292,-0.00611764963336163,0.560078449770746,0.4379978134647556,0.9969151617397651,0.6825226188383586,0.18597651426159018,0.17428628597865592,0,True,0.19010668660027757
36,"17_05_Pluck_36_[1, 0, 0]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3959167004,0.9080831380721345,0.897696438611479,0.6380457878,0.7497409314689971,0,0,2,0,0.6040832996,-0.013490143806856598,0.46821082693143723,0.3770309985,0.9756227657999766,0.621999486766082,0.0,0.42511629095771475,0.34285412668631376,1.0,0.6202976731363341,0.12277071682692867,0.2399999946,0,True,0.11389693576282632
37,"17_05_Pluck_36_[1, 0, 1]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3959167004,0.8771080399026195,0.9482678175,0.6380457878,0.7323710949386634,0,0,2,0,0.6040832996,-0.08657820800409204,0.5091430545,0.3770309985,0.9852722559264078,0.6400341392,0.0,0.5050819534987351,0.3770309985,1.0,0.5696229041473547,0.1577323675,0.2399999946,0,True,0.1379999965
38,"17_05_Pluck_36_[1, 0, 2]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3959167004,0.9086491683449698,1.0078788047371512,0.6380457878,0.7500743677126849,0,0,2,0,0.6040832996,-0.053220498518286856,0.592634491542001,0.3770309985,0.9171232044698309,0.6769214421551651,0.0,0.5032209694251402,0.4301587375453908,1.0,0.5796308252606986,0.15888124018411845,0.2399999946,0,True,0.21573974999168688
39,"17_05_Pluck_36_[1, 1, 0]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3959167004,0.951325357,0.9069568919813169,0.6380457878,0.764888525,0,0,2,0,0.6040832996,0.0,0.4354934821468719,0.3770309985,1.0,0.5905896673904008,0.0,0.5091430545,0.364542480774001,1.0,0.6400341392,0.09005707804534771,0.2399999946,0,True,0.07159660153311509
40,"17_05_Pluck_36_[1, 1, 1]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3959167004,0.951325357,0.9482678175,0.6380457878,0.764888525,0,0,2,0,0.6040832996,0.0,0.5091430545,0.3770309985,1.0,0.6400341392,0.0,0.5091430545,0.3770309985,1.0,0.6400341392,0.1577323675,0.2399999946,0,True,0.1379999965
41,"17_05_Pluck_36_[1, 1, 2]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3959167004,0.951325357,0.977274268793292,0.6380457878,0.764888525,0,0,2,0,0.6040832996,0.0,0.5294310087453414,0.3770309985,1.0,0.6545706201444573,0.0,0.5091430545,0.41198628197318427,1.0,0.6400341392,0.24400267084760335,0.2399999946,0,True,0.15530107933009699
42,"17_05_Pluck_36_[1, 2, 0]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3959167004,0.9913090147190028,0.9205800197160064,0.6380457878,0.8221496699380384,0,0,2,0,0.6040832996,0.06449055663492402,0.45761044355030434,0.3770309985,1.0731541102285125,0.5706018343932916,0.0,0.5271481660468966,0.32127988258896056,1.0,0.6610918814015506,0.1223338922137403,0.2399999946,0,True,0.10385648767323946
43,"17_05_Pluck_36_[1, 2, 1]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3959167004,1.0167001947118928,0.9482678175,0.6380457878,0.7771945603750716,0,0,2,0,0.6040832996,0.08182306470643955,0.5091430545,0.3770309985,1.0818622637060926,0.6400341392,0.0,0.5238631826049799,0.3770309985,1.0,0.6623058330288131,0.1577323675,0.2399999946,0,True,0.1379999965
44,"17_05_Pluck_36_[1, 2, 2]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.3959167004,0.9838562747269952,0.9715139231716183,0.6380457878,0.8308632715453786,0,0,2,0,0.6040832996,0.032205238055340576,0.5477106481638189,0.3770309985,1.0555261256547948,0.6695478279445493,0.0,0.5734818233470256,0.4226453806765582,1.0,0.7164724514097365,0.1745326092086559,0.2399999946,0,True,0.21490753215696967
45,"17_05_Pluck_36_[2, 0, 0]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.45506732211626155,0.9493706780926213,0.9183901224547377,0.6857651493431698,0.7543900882759661,0,0,2,0,0.6255067274565179,-0.016153712196157105,0.4756113917202179,0.3813325865877314,0.9230854968292306,0.6306942828722559,0.04041701372768343,0.4834247354124717,0.31929931075202383,1.0379939071707893,0.6082895345060526,0.09693831952132592,0.2620206662945618,0,True,0.12181656349385411
46,"17_05_Pluck_36_[2, 0, 1]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.46724417866794715,0.9439663875342184,0.9482678175,0.6993500695852273,0.6973556699052369,0,0,2,0,0.6630778860361588,-0.04755313563395779,0.5091430545,0.4005892338958066,0.9114062869273113,0.6400341392,0.05352903886268985,0.46411617613832107,0.3770309985,1.0459449867694006,0.6173600882732008,0.1577323675,0.2526261549324753,0,True,0.1379999965
47,"17_05_Pluck_36_[2, 0, 2]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.4531296412045075,0.8704660894429962,0.9748146696833279,0.6453624123419812,0.763006686483863,0,0,2,0,0.6309347155329998,-0.0037588439768330493,0.5291878860097815,0.3882683820403148,0.9111689290971048,0.725340922815623,0.06666717816254943,0.4533010291016815,0.4362377904828668,1.010220307957786,0.5541538489441745,0.20095390085529463,0.3276767291351084,0,True,0.19928894657626983
48,"17_05_Pluck_36_[2, 1, 0]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.4189531094476866,0.951325357,0.9478506536935857,0.6700873905709188,0.764888525,0,0,2,0,0.6268793088325697,0.0,0.4518096471640661,0.41775222690044905,1.0,0.5662581748215212,0.015430957381667958,0.5091430545,0.29565950491740656,1.040144836846583,0.6400341392,0.09815849325306669,0.25913858006824025,0,True,0.07564611222431492
49,"17_05_Pluck_36_[2, 1, 1]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.45079248469517785,0.951325357,0.9482678175,0.6456268157273315,0.764888525,0,0,2,0,0.6538033810221076,0.0,0.5091430545,0.45867843080564963,1.0,0.6400341392,0.032691297993716735,0.5091430545,0.3770309985,1.0823716017092044,0.6400341392,0.1577323675,0.27744215472248274,0,True,0.1379999965
50,"17_05_Pluck_36_[2, 1, 2]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.41691844846171233,0.951325357,1.0075653093675507,0.7041638376419064,0.764888525,0,0,2,0,0.6062803524260458,0.0,0.596582425886751,0.3856005507233026,1.0,0.6659302021776747,0.0725008602289908,0.5091430545,0.4533292559801765,1.0237895869544933,0.6400341392,0.1704040761819379,0.26171710391960107,0,True,0.1711254454672539
51,"17_05_Pluck_36_[2, 2, 0]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.43553453588629265,0.9529656442130198,0.9432858912029165,0.6596458399220093,0.7869618077249888,0,0,2,0,0.6918366606821953,0.0030224799015601145,0.4985422709305449,0.441399762371333,1.001092428791104,0.6071800696323955,0.03323339335627525,0.5240091773246998,0.30193012687114057,1.0757052259349424,0.6779967842158771,0.07395713861623918,0.2614626282548125,0,True,0.05794074387388251
52,"17_05_Pluck_36_[2, 2, 1]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.4071855858073384,1.0329272283691198,0.9482678175,0.6586425535426847,0.7677404192830517,0,0,2,0,0.6909684906115905,0.00857530449894467,0.5091430545,0.4132585022036578,1.0406578741101296,0.6400341392,0.05392294127352084,0.534196535095583,0.3770309985,1.0249368914034136,0.7285725124408997,0.1577323675,0.31698853869714955,0,True,0.1379999965
53,"17_05_Pluck_36_[2, 2, 2]",Pluck,True,True,True,False,0.9,0.9,0.9,0.4,1,1,0,0.47080610443912685,0.9714295641733307,1.0366186595982914,0.6914764037552853,0.773033472514775,0,0,2,0,0.6788725820542215,0.027162424902207254,0.5635285526037698,0.4443268037931325,1.035619851664485,0.6937174041609743,0.07588863972298426,0.5681586856232281,0.44111298820509726,1.0374165193544354,0.6873324487924922,0.18353675264143568,0.28412551850144424,0,True,0.18885601585237566
54,"18_05_Lead_10_[0, 0, 0]",Lead,False,False,True,True,0.2,0.3,0.8,0.9,1,0,0,0.2168345491602014,0.5956313771235753,0.8198400162814803,0.638080277918335,0.6162673651728073,0,1,0,0,0.654926521736061,0.477845805345177,0.5735895683521609,0.7261758852391317,0.9641265047523976,0.7224717458716197,0.45458339656135577,0.5859108128226794,0.698765617064766,0.9988327229798636,0.7193391007183867,0.48099292747909383,0.5193240474977269,0,True,0.28953537623463116
55,"18_05_Lead_10_[0, 0, 1]",Lead,False,False,True,True,0.2,0.3,0.8,0.9,1,0,0,0.22972631276232955,0.5949181819450391,0.8428538442,0.6149909880807408,0.6227901226452903,0,1,0,0,0.6145481975312008,0.41307389072376316,0.6287206411,0.7554942809627958,0.9958942125528052,0.7371788621,0.39809110582306073,0.6136406013729161,0.758094728,0.9326708457255529,0.6697426747897547,0.4833734334,0.5172941805028817,0,True,0.3639999926
56,"18_05_Lead_10_[0, 0, 2]",Lead,False,False,True,True,0.2,0.3,0.8,0.9,1,0,0,0.30036965570131013,0.5555018745020358,0.9294767032383197,0.6177784516260045,0.5713432731719776,0,1,0,0,0.6952057082194362,0.45687214756376904,0.6449018503574592,0.7481812160673237,0.9845565802695828,0.7917606527626732,0.4722443641226205,0.6077770970584218,0.7924667600500565,0.9824698872200133,0.6976007200865967,0.5485438396135238,0.5377662121466356,0,True,0.4398268909774864
57,"18_05_Lead_10_[0, 1, 0]",Lead,False,False,True,True,0.2,0.3,0.8,0.9,1,0,0,0.26144672799092505,0.5995243788,0.7979772072841025,0.639752303251413,0.6405442357,0,1,0,0,0.667011517373186,0.4876755178,0.5515518778900628,0.6764557066654984,1.0,0.733622660779957,0.4198863425916362,0.6287206411,0.7028605906418678,0.9718236637077505,0.7371788621,0.4484461373191256,0.507274917779963,0,True,0.28778116581892965
58,"18_05_Lead_10_[0, 1, 1]",Lead,False,False,True,True,0.2,0.3,0.8,0.9,1,0,0,0.22189002297680807,0.5995243788,0.8428538442,0.5570636186083121,0.6405442357,0,1,0,0,0.6439336665709614,0.4876755178,0.6287206411,0.7485791615522166,1.0,0.7371788621,0.47492729670075534,0.6287206411,0.758094728,0.9377630635853385,0.7371788621,0.4833734334,0.4801504067330241,0,True,0.3639999926
59,"18_05_Lead_10_[0, 1, 2]",Lead,False,False,True,True,0.2,0.3,0.8,0.9,1,0,0,0.24765403447655174,0.5995243788,0.8711253751394252,0.6002469243920707,0.6405442357,0,1,0,0,0.6368401452131691,0.4876755178,0.6394643067300765,0.6941647772640135,1.0,0.8118250645304798,0.409973301898628,0.6287206411,0.8006350011031652,0.9677125377282672,0.7371788621,0.4887983147375582,0.49231779001281556,0,True,0.4525997313284886
